,Id,Text,IsSelfMentioned,Retweets,Favorites,Hashtags,Medias,Mentions,SenderId,SenderAccountYears,SenderFavorites,SenderFollowings,SenderFollowers,SenderStatues,Emojis,Punctuations,UpperCaseLetter,Letter,Symbols,Words,TWords,UWords,SlangWords,IsCyberbullying
516,1.1569093441491886e+18,perde güçlü kadinlar için açiliyor haberin detayı sandiklibelediyesi,0.0,2.0,11,1,1,1,261702971,8,842,144,12463.0,2796,0.0,2,32,61,0,8,7,5,0,False
517,1.1569367750902333e+18,konut kredilerinin 0 99 a düşmesiyle yüksek faizle çektiğimiz kredileri yapılandırmak istiyoruz yapılandırmaistiyoruz,0.0,20.0,16,1,0,3,391978038,8,310,359,84.0,4818,0.0,4,1,105,0,13,1,0,0,False
518,1.1570100836849992e+18,65 ve daha yukarı yaşta olanların oranı japon 27 italy 23 almanya 21 fransa 20 ing 19 kanada 17 avustralya 16 ing 15 rusya 14 china 11 brezil 9 türkiye 8 meksika 7 hind 6 endonezya 5 g afrika 5 pakistan 4 suudi arab 3 dünya bankası,0.0,62.0,86,0,0,0,423805915,8,27209,955,75497.0,37910,0.0,43,22,185,0,47,22,1,0,False
519,1.157015452578648e+18,bazı ülkeler için nüfusun yaşlanması sorununa çözüm göçmenler kanada yaşlılık sorununu çözmek için 2021 den itibaren her yıl 350 00 göçmen kabul edecek,0.0,31.0,58,0,1,0,423805915,8,27209,955,75497.0,37910,0.0,8,2,130,0,23,2,0,0,False
520,1.157201566920794e+18,gerzek yok her sözü laf ile beyana bir bakış bin söz eder bakıştan anlayana mevlana cumanız mubarek olsun,0.0,2.0,10,0,1,0,302688107,8,13667,527,524.0,6383,0.0,5,11,87,0,18,5,1,1,False
521,1.1572022371160392e+18,atatürk ü çocukları ve hayvanları seven insanları seviyorum,0.0,3.0,101,0,0,0,405649608,8,22626,3204,3750.0,5121,0.0,3,1,52,0,8,1,0,0,False
522,1.1572075512237097e+18,sürüye değil önce beyninize kalbinize inanın ve bu iki organa iyi bakın,0.0,264.0,889,0,1,0,234579442,8,20,97,4583.0,102,0.0,1,1,60,0,12,1,0,0,False
523,1.1572574045869097e+18,sevgili başkanım kentlerimiz gülsün milletimizin yüzü gülsün diye hep birlikte gece gündüz çalışacağız,0.0,3020.0,51518,0,0,0,246181702,8,612,333,2282175.0,4405,0.0,3,3,90,0,13,3,0,0,False
524,1.1573016756501463e+18,sözleşmeli öğretmenler buna dahil edilebilmeliydi günlerdir sözleşmeli öğretmenlerin aile bütünlüğü sağlansın talebimizi gündeme getiriyoruz mağduriyeti anlatmak için görüşmedik kimse kalmadı gelinen noktada bu duyuru bu haliyle hiç olmadı ivedi ek yapılmalı ve adım atılmalı,0.0,922.0,1280,0,0,0,321590215,8,304,333,156014.0,13291,0.0,7,11,242,0,34,11,0,0,False
525,1.1573132142810604e+18,insanlar olarak doğa ana yı narin ve bize her türlü kucak açacak sıcak bir anne gibi düşlemeye meyilliyizdir 4 e böldüğümüz karikatür bu düşün ne kadar sanrılı olduğunu harika bir şekilde anlatıyor çizer no duck face 9gag,0.0,325.0,1537,0,4,0,262348793,8,12946,50,417273.0,26235,0.0,12,10,185,0,37,7,0,0,False
526,1.1573406894721352e+18,5 dönem toplu sözleşme görüşmeleri kapsamında eğitim sağlık ve büro hizmet kollarına ilişkin tekliflerin ele alındığı komisyon çalışmasında 1 gün geride kaldı,0.0,213.0,489,0,1,3,321590215,8,304,333,156014.0,13291,0.0,3,3,137,0,22,3,0,0,False
527,1.1573851943636746e+18,ses bayrağımız türkçeyi kültür coğrafyamızdaki çocuklarımız için daha güçlü dalgalandırıyoruz ytb ile bulgaristan makedonya kosova romanya yunanistan gagavuzya kktc telafer erbil ve kerkük ten gelen soydaş öğretmenlerimize türkçe öğretimi sertifika programı başlattık,0.0,177.0,869,0,1,0,376776346,8,514,338,6764.0,317,0.0,11,22,236,0,32,17,2,0,False
528,1.1575586594776433e+18,en iyi avrupa pulu yarışmasına endemik kuş türlerinden olan ülkemize özgü anadolu sıvacısı pulu ile katıldık kazanmamız için bağlantıya giderek oy vermeniz yeterli,0.0,87.0,137,0,1,0,384283484,8,591,181,26296.0,15307,0.0,2,7,141,0,23,7,0,0,False
529,1.1575655270632366e+18,jfkfjfjkfkfj tüm türkiye anlik,0.0,64.0,475,0,1,0,364811638,8,27376,866,8515.0,7994,0.0,0,2,27,0,4,2,0,0,False
530,1.157587649357656e+18,bunları siz seçmediniz doğum yerinizi ten renginizi anne babanızı cinsiyetinizi ana dilinizi isminizi kökeninizi ama böyle olmayı seçebilirsiniz adil iyi kalpli cömert dürüst saygılı iyimser mütevazı vefalı kültürlü hayvansever doğasever,0.0,2375.0,10936,0,0,0,417045777,8,8764,2977,71163.0,25015,0.0,21,20,208,0,30,20,0,0,False
531,1.157593589586768e+18,yuva çıkmıyor ama paylaşmaya devam edeceğim 6 kardeşlerdi 1 tanesi ortada yok 5 kardeş kaldılar tek tek yok olmalarından korkuyorum bahçesini açacak meleliğini arıyorum bursa bandırma balıkesir erdek istanbul neresi olursa gönderirim yeterki yuvası olsun,0.0,241.0,285,0,1,0,365172101,8,6351,58,100832.0,13229,0.0,4,7,220,0,35,7,0,0,False
532,1.1576063477830042e+18,güçlü kadinlar güçlü yarinlar büyükşehir belediye başkanımız sn çağrısıyla başkent te bulunan kadın kooperatifleri bir araya geliyor bm kadın birimi iş birliği ile kadın kooperatifleri çalıştayı ilk kez büyükşehir belediyesi ev sahipliğinde düzenlenecek,0.0,175.0,1518,0,1,1,434788572,8,33,10,710623.0,2478,1.0,6,40,221,0,33,17,5,0,False
533,1.157633055244333e+18,bir yanda vatan için bayrak icin iki bacağını feda eden uzm onb tarık cür yiğidimiz bir yanda 20 günlük bebegine doyamadan şehadete eren uzm çvs muhammed ata kıratlı yiğidimiz bu yigitlerin ödediği bedelin bir karşılığı yok vatan savunmasının sözleşmesi olmaz,0.0,242.0,411,0,1,0,232342448,8,7233,2166,21663.0,4516,0.0,8,16,220,0,40,16,0,0,False
534,1.1576640110952817e+18,cumartesi hayatın anlamı neydi platon a göre bilgi hedonizm e göre mutluluk aristo ya göre iyilik nihilizm e göre hayatın anlamı yoktur sizce,0.0,3.0,13,1,1,0,436555067,8,2947,433,209.0,845,0.0,5,6,119,0,23,6,0,0,False
535,1.157724238540882e+18,romanyada 15 yaşında kız evine gitmek için otostop yaptığı şöför tarafından tecavüzle öldürülüyor eğitim bakanı yabancının arabasına binmemeyi öğrenmeliydi dedi diye görevden alınıyor içişleri bakanı istifa ediyor emn gen müd görevden alınıyor işte buna medeniyet ve hukuk deniyor,0.0,5676.0,29154,0,0,0,417045777,8,8764,2977,71163.0,25015,0.0,5,11,243,0,38,11,0,0,False
536,1.157728171028099e+18,yanlış insanlara harcadığınız zaman yüzünden doğru insanlara gücünüz kalmadığını farkettiğiniz zaman pişmanlığı öğreneceksiniz,0.0,38.0,409,0,0,0,336020995,8,19683,258,12670.0,8183,0.0,4,1,114,0,13,1,0,0,False
537,1.1577331400494203e+18,alıcıkuş ailesinin kıymetli oğlu arda nın mutlu gününde yanında bulunduk rabbim askerlik ve damatlığınıda görmeyi nasip etsin,0.0,21.0,36,0,4,0,313167240,8,3001,137,2861.0,4592,0.0,4,3,109,0,17,3,0,0,False
538,1.1577645096055316e+18,aslanım benim aslanım,0.0,1.0,32,0,1,0,288454336,8,18433,392,1035.0,21216,0.0,1,1,19,0,3,1,0,0,False
539,1.1578155253613117e+18,ben her gece seninle konuşuyormuşçasına kendi kendime konuşuyorum,0.0,1.0,18,0,0,0,272437579,8,3735,8749,11881.0,10276,0.0,0,1,58,0,8,1,0,0,False
540,1.15790745194718e+18,allah cc için söyleyin besmele ile kilise nin temeli atılır mı,0.0,305.0,1082,0,1,0,274436473,8,5235,1548,1570.0,1490,0.0,2,5,52,0,11,4,1,0,False
541,1.1579263163286077e+18,çalışmak üç büyük eksikliği uzaklaştırır 1 can sıkıntısını 2 kötü alışkanlıkları 3 yoksulluğu voltaıre,0.0,196.0,900,0,0,1,423805915,8,27209,955,75497.0,37910,0.0,4,5,89,1,14,5,0,0,False
542,1.1579460204515082e+18,16 temmuz da faaliyete başlayan bursa şehir hastanesi sayın cumhurbaşkanının katılımıyla bugün resmen açılıyor soruyoruz bursa şehir hastanesi için şirret yılda ne kadar kira ve hizmet bedeli ödenecek,0.0,187.0,506,0,0,0,293421226,8,932,43,560902.0,10712,0.0,4,10,177,0,28,10,0,1,False
543,1.1579618385057096e+18,2019ikinciildisihakkiverilsin değerli büyüklerimiz lütfen talebimize sessiz kalmayın,0.0,25.0,17,1,0,4,246291639,8,23,10,22.0,59,0.0,2,1,78,0,7,1,0,0,False
544,1.1580063772408627e+18,cumhurbaşkanı bursa şehir hastanesi ve istanbul izmir otoyolu ortak açılış töreninde konuşuyor,0.0,1876.0,8176,0,0,1,272613386,8,0,9,6703994.0,10333,0.0,1,7,83,0,12,7,0,0,False
545,1.158013118867497e+18,cumhurbaşkanı şehir hastanelerini de biraz önce açılışını yaptığımız otoyolu da istanbul daki yeni havalimanımızı da kamu özel ortaklığı modeliyle hayata geçirdik türkiye dünyada bu modeli en etkin ve başarılı şekilde uygulayan ülke durumundadır,0.0,309.0,1164,0,0,1,272613386,8,0,9,6703994.0,10333,0.0,7,4,213,0,33,4,0,0,False
546,1.1580152272099e+18,cumhurbaşkanı 17 yılda yaptığımız yatırımlar gerzek reformlarla türkiye yi egemenliğini gerzek anlamda kullanabilen bir ülke hâline getirdik bugün maruz kaldığımız onca saldırıya rağmen dimdik ayaktaysak bunu ülkemizi getirdiğimiz yere borçluyuz,0.0,596.0,2812,0,0,1,272613386,8,0,9,6703994.0,10333,0.0,6,3,229,0,30,3,0,2,False
547,1.1580224141078405e+18,arkadasıma tavsiye verdigim halde kendi bildigini okuyordur me,0.0,66.0,797,0,1,0,361817152,8,46431,411,204317.0,19281,0.0,3,0,55,0,8,0,0,0,False
548,1.158029241746899e+18,değerli dostlar terörle mücadele çok yönlüdür bütün ayaklar sağlam basmalı halk gençlik istihdam eğitim vs bizim ülkemizde terörüm bitmesini istemeyen bir dünya var halk büyük çoğunlukla bitmesini istiyor halkı cesaretlendirip elini taşın altına koymalı sabır ve adaletle,0.0,7.0,50,0,0,0,289986591,8,13,47,3522.0,3780,0.0,11,8,235,0,37,7,1,0,False
549,1.1580650548536074e+18,kesinlikle doğru haber akhisar ı çalıştırırken forma imzalatmaya gitmiştim ilk lafı fenerbahçe çok büyük camia çok olmuştu gerzek hayrandı fenerbahçe ye,0.0,11.0,223,0,0,0,330460928,8,34974,1128,10189.0,34572,0.0,8,6,135,0,21,6,0,1,False
550,1.1580793892733297e+18,itimat edersen benim sözüme gel birlik kavline girelim gardaş birlik çok tatlıdır benzer üzüme içip şerbetini duralım gardaş yarın günlerden 5 ağustos 5 8 öyleyse tüm sivaslılar sivas a gönül verenler dünyasivaslılargünü hashtag ı ile twitterde buluşuyoruz,0.0,101.0,549,1,1,0,244134012,8,6317,943,30709.0,7267,1.0,15,11,220,0,37,9,0,0,False
551,1.1580877322389996e+18,toplumun huzur ve barışı adaletle sağlanır eğitimli insanlar adalet olmadan cesaret sahibi olurlarsa asi olurlar küçük insanlar adalet olmadan cesaret sahibi olurlarsa haydut olurlar konfüçyüs,0.0,47.0,143,0,0,1,423805915,8,27209,955,75497.0,37910,0.0,5,4,168,1,25,4,0,0,False
552,1.1581105083582792e+18,hayallerime sahip çıkacağım ödeyeceğim bedel ne olursa olsun,0.0,1.0,6,0,0,0,346798341,8,6919,247,323.0,1488,0.0,0,1,53,0,8,1,0,0,False
553,1.1581129556423311e+18,michel serres doÄŸaya bir avukat bulmak gerzek via,0.0,18.0,54,0,0,1,256665334,8,2009,1626,99958.0,130486,0.0,4,3,41,0,8,3,0,1,False
554,1.1581207344321372e+18,türkçemize4binatama demek gelecek neslin umudu demek öğretmenlerimizin de umudu yeşersin öğretmenlerimiz öğrencilerine kavuşsun artık sayın bakanım,0.0,41.0,64,1,0,3,270588436,8,289,490,610.0,2987,0.0,3,2,132,0,16,2,0,0,False
555,1.1581454699834696e+18,birini hayatımdan çıkarırken ona kattığım şeyleri de geri almak istiyorum,0.0,451.0,5226,0,0,0,267241838,8,15303,202,42462.0,6944,0.0,0,0,64,0,10,0,0,0,False
556,1.1581950544706642e+18,üzecekler seni çok üzecekler aklına o zaman geleceğim,0.0,2.0,57,0,0,0,272437579,8,3735,8749,11881.0,10276,0.0,3,2,46,0,8,2,0,0,False
557,1.1581958147890135e+18,sonra bir müslüm gürses şarkısı çalacak son pişmanlık neye yarar,0.0,2.0,39,0,0,0,272437579,8,3735,8749,11881.0,10276,0.0,5,4,55,0,10,4,0,0,False
558,1.158252462706479e+18,betonseverliÄŸin rengi,0.0,42.0,143,0,0,0,355437660,8,9710,890,46668.0,54984,0.0,1,1,20,0,2,1,0,0,False
559,1.1582533605140644e+18,din uygarlık evriminin hangi aşamasında din güncellenebilir mi günümüze bir katkısı var mı müslümanların son yüzyılda insanlık için ortaya koyduğu ve tartıştığı bir proje oldu mu gibi sorunlarla uğraşan yok gazetesozcu aracılığıyla,0.0,39.0,137,1,0,1,257146833,8,1511,2788,27336.0,7629,0.0,5,2,200,0,32,2,0,0,False
560,1.15827027593651e+18,türkiye büyük millet meclisi tarafından cumhuriyetimizin kurucusu gazi mustafa kemal atatürk e başkomutanlık unvanı verilmesinin 98 yılı kutlu olsun atamızı saygı ve minnetle anıyorum,0.0,3442.0,28935,0,1,0,246181702,8,612,333,2282175.0,4405,0.0,5,12,160,0,24,12,0,0,False
561,1.1582899313846272e+18,görüş doğu akdeniz de potansiyel iş birlikleri ve ortaklıklar ortadoğu,0.0,2.0,3,1,0,1,252990071,8,6,33,26291.0,9059,0.0,3,12,61,2,10,8,1,0,False
562,1.15829311012173e+18,eskişehir osman gazi üniversitesi ümran özkanlı için opozitif trombosit iletişim 0546 900 90 26 göksel 5 8 2019 11 25,0.0,111.0,33,2,0,0,246280171,8,379,108,24017.0,39960,0.0,7,16,98,1,20,9,1,0,False
563,1.1582999567820186e+18,türkiye gelişmekte olan benzerlerine göre 50 iskontolu,0.0,2.0,3,0,1,0,289903090,8,9076,1014,22233.0,21334,0.0,5,1,48,0,7,1,0,0,False
564,1.1583009054831903e+18,0 6 yaş dönemi çocukların öğrenmelerinin en yoğun olduğu dönemdir bahçeşehir koleji erken çocukluk eğitimi çocukların bu önemli dönemdeki sosyal duygusal bilişsel dil ve motor gelişimlerini destekleyen kapsamlı bir program içeriğine sahiptir,0.0,61.0,114,0,1,0,229006061,8,1439,373,135589.0,10463,0.0,8,5,210,0,32,5,0,0,False
565,1.15830527211017e+18,abla bir onceki hayatinda karasinekmis,0.0,225.0,2072,0,1,0,284178993,8,13447,157,1226.0,38601,0.0,0,1,34,0,5,1,0,0,False
566,1.15830609694942e+18,uğur okulları genel müdürü nevzat kulaberoğlu türkiye genelinde 6 00 öğretmenimizin katıldığı bölge öğretmen toplantıları kapsamında gerzek doğu akdeniz bölge toplantısı nda akademik kadromuzun gelişimine verilen önemi ve bu kapsamda yapılan çalışmaları basınla paylaşıyor,0.0,84.0,157,0,1,0,304908916,8,5893,353,19805.0,13899,0.0,4,14,245,0,34,14,0,1,False
567,1.1583074007571866e+18,insan yürüdüğü yolun acılarını çekip iyileşebilir ancak,0.0,27.0,370,0,0,0,290087225,8,31283,324,21599.0,8507,0.0,1,1,49,0,7,1,0,0,False
568,1.1583533011775898e+18,gülebildiğiniz kadar doyasıya bütün içtenliğinizle gülün çünkü siz gülerseniz dünya da size gülümser bu konu hakkında daha fazla bilgi almak için,0.0,64.0,425,0,1,0,262348793,8,12946,50,417273.0,26235,2.0,7,4,125,1,21,4,0,0,False
569,1.1583541564129526e+18,sahip çıkmak,0.0,492.0,4659,0,1,0,256665334,8,2009,1626,99958.0,130486,0.0,0,0,11,0,2,0,0,0,False
570,1.1583556838820127e+18,doğum günün kutlu olsun abi nice mutlu senelere inşallah,0.0,1.0,1,0,0,1,288454336,8,18433,392,1035.0,21216,0.0,2,2,48,0,9,2,0,0,False
571,1.158357645474091e+18,anlamsızlıklarla dolu olan bütün insanlara anlam yükleyip böyle bok gibi yaşamaya alışanda bizleriz,0.0,38.0,367,0,0,0,316059222,8,18051,39073,41919.0,5184,0.0,0,1,87,0,13,1,0,1,False
572,1.1583589958764257e+18,en büyük vazifemiz çocuklar için güzel bir konya hazırlamak konya büyükşehir belediye başkanı uğur ibrahim altay genç komek yaz okulu tarafından kent ormanı nda düzenlenen yaz kampındaki öğrencilerle bir araya geldi ayrıntılar,0.0,3.0,21,0,4,0,376724421,8,67,3,190961.0,8374,1.0,6,27,195,0,32,23,1,0,False
573,1.1583607835475026e+18,zındık halkı kararını verdi bir de benden dinleyin,0.0,16.0,31,0,1,1,295816306,8,11623,2181,13613.0,14902,0.0,2,2,45,0,8,2,0,1,False
574,1.158364599340667e+18,belediye meclis üyelerimizle aylık olağan grup toplantımızı gerzek,0.0,4.0,5,0,2,0,296210843,8,4835,453,5740.0,9534,0.0,1,7,68,0,8,7,0,1,False
575,1.158369417056727e+18,çat kadın dinlenme evi ve koordinasyon merkezi nin bulunduğu binanın sahibi mehmet tanas beni aradı ve şunları söyledi ben ak partiliyim binayı ben boşalttırmadım belediye ile aramızda para konuşması geçmedi bana teklifte bulunulmadı teklif etse bedava bile verebilirdim,0.0,43.0,329,0,0,0,284694804,8,7721,1516,1422756.0,90065,0.0,10,15,233,0,38,15,0,0,False
576,1.1583725907396977e+18,manitayla sahilde otururken ayak başparmaklarımızla kalp yapmak mı allahim hayal ettirdin nasip et be,0.0,51.0,1305,0,1,0,337361581,8,79069,17762,37896.0,8683,0.0,3,29,88,0,14,6,6,0,False
577,1.1583783214382285e+18,aracılığıyla,0.0,0.0,0,0,0,1,385629926,8,6902,354,628.0,6341,0.0,0,0,12,0,1,0,0,0,False
578,1.1583783282455716e+18,bel fıtığım is coming bu hayatta beni daha fazla korkutan bir şey yok,0.0,0.0,1,0,0,0,376425376,8,12976,297,1300.0,1680,0.0,2,2,57,0,13,2,0,0,False
579,1.1583783458533458e+18,bazı epigrafların hastasıyız terry eagleton iyimser olmayan umut,0.0,0.0,0,0,1,0,302614596,8,4866,81,665.0,5893,0.0,2,6,57,0,8,6,0,0,False
580,1.158379405992964e+18,temelli caddesindeki esnaf ve vatandaşlarımıza selam verip hasbihâl ettik hayırlı işler hayırlı günler dileğinde bulunduk mutluinsanlarınşehriyeşilyurt,0.0,6.0,7,1,4,0,359275504,8,3903,442,5954.0,8523,0.0,3,6,136,0,16,4,0,0,False
581,1.1583798257379779e+18,esarete boyun eğmedi bağımsızlığı tek yol seçti büyük önder mustafa kemal atatürk 98 yıl önce bugün türkiye büyük millet meclisi tarafından başkomutan seçildi ebedi başkomutanatatürk,0.0,24.0,54,1,1,0,339232567,8,3842,491,70746.0,61,0.0,6,13,158,0,25,12,0,0,False
582,1.1583819483367916e+18,yerine ulaştıysa mesele yok,0.0,0.0,0,0,0,1,433678954,8,17530,354,588.0,8255,1.0,0,1,24,0,4,1,0,0,False
583,1.158381950312362e+18,fabrika ayarlarına döndürdüm yine bozuldu pişmanlıkla sinirden kendimi yumrukluyorum şu an,0.0,0.0,0,0,0,0,313893730,8,18818,276,580.0,21984,0.0,1,0,80,0,11,0,0,0,False
584,1.15838570373623e+18,çok şükür hayatımda hiç bi şeyin eksikliğini çekmediğim bir dönemdeyim ama asla 100 mutlu hissedemiyorum üzerimde kimin lanet varsa gelsin alsın nolur ya,0.0,0.0,0,0,0,0,379248349,8,21509,144,715.0,8573,0.0,2,1,132,0,23,1,0,1,False
585,1.158385728918872e+18,19 05 yazan çıkmadı mı daha esas duyumu vermiş zaten 09 09,0.0,0.0,0,0,0,1,356265563,8,4334,419,104.0,157,4.0,4,0,47,0,12,0,0,0,False
586,1.1583860286228111e+18,yaşanan olayı kınıyoruz dr ersin arslan eğitim ve araştırma hastanesi nde yaşanan doktora şiddet olayı nedeniyle basına açıklamalarda bulunduk,0.0,5.0,18,0,1,0,238122440,8,19079,713,9626.0,24802,0.0,5,7,124,0,19,7,0,0,False
587,1.1583889131757036e+18,kaz dağı için yürüyen yüzlerce insan doğa için umut oldu kazdağınadokunma,0.0,2.0,10,1,0,0,390678717,8,181,8277,33942.0,2270,0.0,4,3,63,0,11,3,0,0,False
588,1.1583895027439288e+18,yokmuş ağam tatlısız kaldık bugün,0.0,0.0,0,0,0,1,340332898,8,23131,150,3044.0,24630,1.0,0,1,29,0,5,1,0,0,False
589,1.158389503389786e+18,hong kong da 200 den fazla uçuş iptal edildi,0.0,0.0,0,0,0,0,429951956,8,51,0,1811.0,11909,0.0,2,2,36,0,9,2,0,0,False
590,1.1583932744549868e+18,öğreneceğin en büyük şey sadece sevmek ve karşılığında sevilmektir,0.0,0.0,0,0,0,0,296277295,8,10112,1231,1061.0,4305,0.0,2,1,58,0,9,1,0,0,False
591,1.1583932814427136e+18,temiz delirdik,0.0,0.0,0,0,1,15,416277987,8,5764,1173,704.0,3713,0.0,0,1,13,0,2,1,0,0,False
592,1.158393472522621e+18,islam dünyası ve ülkemiz için önemli bir değer olan hemşerimiz prof dr fuat sezgin hocamız adına bitlis eren üniversitesi nde düzenlenen panele iştirak ettik emeği geçenlere katılımcılara ve tüm misafirlere teşekkür ediyorum,0.0,9.0,35,0,1,0,283709733,8,2793,206,84894.0,6513,0.0,6,10,193,0,32,10,0,0,False
593,1.158394903111639e+18,kitap okuma alışkanlığı oluşturmaya çalışıyorum kendimde daha oluşturmaya başlarken bile şunu farkettim kitaplar insanları özgürleştiriyor buna benzer bir söz görmüştüm ama ne anlama geldiğini bilmiyordum kitap okumaya başladığım an bu sözün ne anlama geldiğini farkettim,0.0,12.0,92,0,0,0,350791614,8,6699,969,1398.0,846,0.0,8,4,237,0,35,4,0,0,False
594,1.1583970541939958e+18,günde 3 kere yemek yiyorum,0.0,0.0,0,0,0,1,285615492,8,9846,527,682.0,3367,3.0,0,1,22,0,5,1,0,0,False
595,1.1583970551461028e+18,i m at keyff bakırköy in istanbul,0.0,0.0,0,0,0,0,245615364,8,39,211,409.0,5681,0.0,1,4,27,0,7,4,1,0,False
596,1.1583970560269066e+18,insan değişen hava koşullarına rağmen hayatın her yönüyle güzel ve yaşanılabilir olduğunu irade göstererek ispatlamalıdır havayı yumuşatmak veya ürkütücü şimşekler çaktırmak tercihe kalmış,0.0,0.0,0,0,0,0,255745227,8,4219,174,311.0,7052,0.0,6,2,166,0,23,2,0,0,False
597,1.1583974307417661e+18,kadın kooperatifleri çalıştayımızı bm kadın birimi iş birliği ile gerzek kadınları iş gücüne ve üretime teşvik edecek projeler yapmaya ve kadın kooperatiflerine destek olmaya devam edeceğiz güçlü kadınlarla daha güçlü bir toplum için var gücümüzle çalışacağız,0.0,224.0,3786,0,4,0,246181702,8,612,333,2282175.0,4405,0.0,3,9,233,0,36,8,1,1,False
598,1.1584007063673692e+18,bir başkadır benim memleketim dünyasivaslılargünü 58,0.0,2.0,4,1,1,0,326682791,8,826,593,891.0,1301,2.0,4,4,47,0,6,2,0,0,False
599,1.1584008001771848e+18,1 tl olanı alsaydın barii sende anladın bırak kim fenerli olursa olsun ama onu rahat bırak artık,0.0,0.0,0,0,0,2,368524561,8,2241,761,204.0,1164,2.0,1,1,81,0,17,1,0,0,False
600,1.1584258977389363e+18,pers kralı 2 adamı ölüme mahkum eder biri beni affedin 1 yılda atınıza uçmayı öğreteyim kral pekâla ama olmazsa ölümün acı olacak diğeri bundan ne kazanacaksın adam 4 şansım var 1 kral bu yıl ölebilir 2 ben ölebilirim 3 at ölebilir 4 belki ata uçmayı öğretebilirim,0.0,9.0,43,0,0,0,423805915,8,27209,955,75497.0,37910,0.0,16,12,219,0,46,12,0,0,False
601,1.1584272325803581e+18,ortada takım yok hoca yok ama anadoludaki en pahalı kombine fiyatı bizde messi geldide taraftarınmı haberi yok,0.0,0.0,0,0,0,0,341399240,8,449,1919,2174.0,2268,0.0,2,3,94,0,17,3,0,0,False
602,1.1584272495044116e+18,i m at konyalı etliekmek in konya w,0.0,0.0,0,0,1,1,359331216,8,28857,1463,810.0,13126,0.0,2,4,28,0,8,4,1,0,False
603,1.158430907826606e+18,tarihi dokusu ile dünya markası olan şirince yi sahipsiz bırakmayacağız başkaşirinceyok,0.0,1.0,0,1,1,0,284506916,8,1918,250,10058.0,4118,0.0,3,4,77,0,11,3,0,0,False
604,1.158431017667113e+18,0532 2516882 nolu telefonumu kurumsaldan bireysele geçirmek için müracaat ettim tam 45 gün geçti önüme borç olmamasına rağmen bir çok engel çıkardılar kara listem yokk borcum yokk en son 3 sene evvel kapatmış olduğum 534 0528943 nolu telefonu çıkardılar ilgi lutfe,0.0,0.0,0,0,0,1,317905351,8,25,66,55.0,180,0.0,0,0,224,0,41,0,0,0,False
605,1.1584310246128804e+18,bazı beşiktaş muhabirlerinde organize olarak son zamanlarda bir durumlar var ya bakalım enteresan bir şekilde beşiktaş düşmanı gibi hareket ediyorlar nerden ne menfaatleri kesildi kim kuyruklarına bastiysa artik bunlarin baya bi enteresanlaşmışlar,0.0,0.0,1,0,0,1,266623431,8,53563,7047,7783.0,28428,0.0,3,5,216,0,32,5,0,0,False
606,1.1584310280773878e+18,loca senin köpeğin olsun,0.0,0.0,0,0,0,1,387657812,8,8283,258,451.0,2790,0.0,0,1,21,0,4,1,0,0,False
607,1.1584310310259835e+18,geç kaldım galiba 20 34,0.0,0.0,0,0,0,2,331897020,8,929,142,148.0,2463,0.0,3,1,19,0,5,1,0,0,False
608,1.1584317562126828e+18,sendikamız başkanlar kurulu ankara daki genel merkezimizde toplandı bölgelerimizdeki gelişmelerin yanısıra yaklaşan gurup toplu iş sözleşmemizle alakalı görüş alışverişinde bulunduk,0.0,34.0,74,0,2,0,263303952,8,216,59,14437.0,3460,0.0,4,7,162,0,20,7,0,0,False
609,1.1584348047628902e+18,bayilerde trend x dışında araç yok,0.0,0.0,0,0,0,1,390270261,8,871,290,99.0,466,0.0,1,1,29,0,6,1,0,0,False
610,1.1584377338422968e+18,bosver cocuk anlamazlar bizi,0.0,98.0,4271,0,2,0,267241838,8,15303,202,42462.0,6944,0.0,0,0,25,0,4,0,0,0,False
611,1.1584385838392033e+18,sürekli günde 3 4 fake hesap takip isteği alıyorum sürekli ama ne kadar çok işsiz var,0.0,0.0,0,0,0,0,325113418,8,7863,320,187.0,3322,0.0,5,3,70,0,16,3,0,0,False
612,1.1584397163893678e+18,benim hemşehrilerim sıcaktır benim hemşehrilerim samimidir gönlü güzel hemşehrilerimle gönül bağımızı güçlendirme vakti çalışma ofisimizde her pazartesi olduğu gibi yine bir aradayız derdiniz derdimiz talepleriniz görevimizdir,0.0,320.0,523,0,4,0,285647449,8,1382,968,111177.0,4358,0.0,12,5,201,0,26,5,0,0,False
613,1.1584650026192527e+18,yeni öğrendim bir müddet sonra nâzil olan âyet tevbe 9 74 münafık hz peygamber aleyhindeki tutumlarından vazgeçerek tövbe etmelerinin kendileri için daha iyi olacağını bildirdi cülâs da suçunu itiraf ederek tövbe etti ve samimi 1 müslüman oldu,0.0,0.0,0,0,0,0,239430820,8,32316,203,45271.0,32591,0.0,8,0,212,0,37,0,0,1,False
614,1.158530799764947e+18,gezi de kaldırım taşlarını sökmüşler diyen dallama onlayn mı bak yavrum ne taş ne toprak ne de ağaç bırakmışlar haydi mikrofon senin konuş,0.0,41.0,96,0,1,0,247086816,8,47227,4102,20811.0,132886,0.0,17,3,116,0,23,3,0,1,True
